time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
9.009349,-0.315616547,-0.258092268,0.109679626,1.606844875,-0.344762182,0.248888383,-0.005368933,100,-0.650024359,-0.243135955,0.002300971,1.336097266,0.209004882,0.587514642,-0.211305854,100
9.019346,-0.316000042,-0.257325277,0.110063122,1.60646138,-0.344378687,0.249271878,-0.005752428,100,-0.651941835,-0.240834984,0.003451457,1.334946781,0.207854397,0.587514642,-0.212839834,100
9.029344,-0.316000042,-0.257708772,0.109296131,1.606077885,-0.343995192,0.248888383,-0.004985438,100,-0.652708825,-0.239684498,0.001917476,1.335713771,0.207087406,0.586747651,-0.21322333,100
9.039351,-0.315616547,-0.258092268,0.108912636,1.607611866,-0.344378687,0.249271878,-0.005752428,100,-0.65309232,-0.238150517,0.001917476,1.335330276,0.205936921,0.585213671,-0.214373815,100
9.049346,-0.315616547,-0.256941782,0.109296131,1.607611866,-0.344378687,0.249271878,-0.005368933,100,-0.65232533,-0.237000032,0,1.335713771,0.204786435,0.584063185,-0.215524301,100
9.059362,-0.316767033,-0.258092268,0.109679626,1.606844875,-0.345145677,0.248504888,-0.004985438,100,-0.653859311,-0.235849546,0.000383495,1.33417979,0.20440294,0.583296195,-0.215524301,100
9.069352,-0.315616547,-0.259626248,0.109296131,1.607228371,-0.344378687,0.248121392,-0.005752428,100,-0.653475816,-0.234315565,-0.00076699,1.33417979,0.203252454,0.581762214,-0.216291291,100
9.079358,-0.315616547,-0.258092268,0.110446617,1.606844875,-0.344378687,0.248888383,-0.005368933,100,-0.653475816,-0.232781585,-0.00076699,1.33417979,0.202868959,0.582529204,-0.217058281,100
9.089353,-0.316767033,-0.258092268,0.109679626,1.607228371,-0.344378687,0.250422364,-0.005752428,100,-0.654242806,-0.231247604,0,1.3334128,0.202101969,0.580611728,-0.218208767,100
9.099347,-0.316000042,-0.257708772,0.109679626,1.60646138,-0.344378687,0.248888383,-0.005368933,100,-0.654242806,-0.230097118,-0.002300971,1.3334128,0.201718474,0.580611728,-0.218592262,100
9.109348,-0.315233052,-0.258475763,0.109679626,1.606844875,-0.344378687,0.248888383,-0.005368933,100,-0.655009796,-0.228946633,-0.001917476,1.333029305,0.201334978,0.579844738,-0.218592262,100
9.11935,-0.315616547,-0.257708772,0.109679626,1.607228371,-0.344762182,0.248121392,-0.005368933,100,-0.654626301,-0.227412652,-0.003067962,1.3334128,0.202485464,0.579077747,-0.218208767,100
9.129347,-0.315233052,-0.257325277,0.110063122,1.607228371,-0.344762182,0.248888383,-0.006135923,100,-0.655009796,-0.226262166,-0.003451457,1.332645809,0.201718474,0.578694252,-0.218592262,100
9.139354,-0.314849557,-0.257708772,0.109296131,1.60646138,-0.344378687,0.248504888,-0.005752428,100,-0.656160282,-0.22434469,-0.004985438,1.333029305,0.201334978,0.576776776,-0.219359253,100
9.149349,-0.315233052,-0.257708772,0.110063122,1.607228371,-0.343995192,0.248888383,-0.005368933,100,-0.656927272,-0.2235777,-0.004601942,1.333029305,0.201718474,0.576393281,-0.218592262,100
9.159351,-0.316000042,-0.258092268,0.109679626,1.606844875,-0.344378687,0.248888383,-0.005368933,100,-0.655776787,-0.221660224,-0.005368933,1.331878819,0.200184493,0.575626291,-0.218208767,100
9.169351,-0.315616547,-0.258475763,0.109296131,1.607228371,-0.343995192,0.248504888,-0.005368933,100,-0.656927272,-0.221276729,-0.005752428,1.331495324,0.199800998,0.575242795,-0.218592262,100
9.179349,-0.316000042,-0.257325277,0.109296131,1.606844875,-0.344378687,0.248888383,-0.005752428,100,-0.656927272,-0.219359253,-0.006519418,1.331878819,0.199034007,0.573325319,-0.218208767,100
9.189348,-0.315616547,-0.257708772,0.110063122,1.607228371,-0.343995192,0.248504888,-0.005368933,100,-0.656543777,-0.217441777,-0.007669904,1.332262314,0.198650512,0.57409231,-0.218208767,100
9.199347,-0.315616547,-0.257708772,0.109679626,1.606844875,-0.343995192,0.248504888,-0.005368933,100,-0.657310768,-0.217058281,-0.008053399,1.331111829,0.198650512,0.572941824,-0.217825272,100
9.209346,-0.315616547,-0.257325277,0.110063122,1.606077885,-0.344378687,0.248504888,-0.005368933,100,-0.657310768,-0.215140806,-0.00882039,1.331495324,0.197883522,0.571791339,-0.218592262,100
9.219346,-0.316000042,-0.257708772,0.109296131,1.60646138,-0.344762182,0.248888383,-0.005368933,100,-0.656927272,-0.215140806,-0.00958738,1.330728333,0.197116531,0.571024348,-0.218208767,100
9.229356,-0.316000042,-0.258475763,0.109679626,1.607228371,-0.345145677,0.248888383,-0.006519418,100,-0.657310768,-0.213606825,-0.010737866,1.331878819,0.196733036,0.569490368,-0.217441777,100
